:ID,lexicalId,writtenForm,partOfSpeech,:LABEL
w231385,w231385,"在重量上胜过",v,Lemma
w256196,w256196,"考包",n,Lemma
w205085,w205085,"搜寻",v,Lemma
w231013,w231013,"土著+的",a,Lemma
w202049,w202049,"连响",v,Lemma
w252328,w252328,"教义+的",a,Lemma
w199349,w199349,"单峰骆驼",n,Lemma
w187941,w187941,"毫微伏",n,Lemma
w241924,w241924,"增援",v,Lemma
w220819,w220819,"众所周知",r,Lemma
w211173,w211173,"运动失调+的",a,Lemma
w204979,w204979,"现代",n,Lemma
w223770,w223770,"偷偷摸摸+的",a,Lemma
w199809,w199809,"黄檀木",n,Lemma
w206338,w206338,"不支付",n,Lemma
w215460,w215460,"霹雳",n,Lemma
w236022,w236022,"调羹",n,Lemma
w227188,w227188,"生活区",n,Lemma
w195545,w195545,"零分",n,Lemma
w195630,w195630,"溶解",n,Lemma
w209379,w209379,"透光率",n,Lemma
w195675,w195675,"白内障",n,Lemma
w247652,w247652,"阈值的运算",n,Lemma
w196628,w196628,"蜡烛扦草",n,Lemma
w193991,w193991,"恢复期",a,Lemma
w243220,w243220,"尾羽",n,Lemma
w263895,w263895,"猛禽类",a,Lemma
w217329,w217329,"洞穴状+的",a,Lemma
w192264,w192264,"继承权",n,Lemma
w202057,w202057,"伸出",v,Lemma
w198830,w198830,"原马属",n,Lemma
w207188,w207188,"阴险+的",a,Lemma
w206371,w206371,"可交付+的",a,Lemma
w234805,w234805,"重音符号",n,Lemma
w226957,w226957,"慎重+的",a,Lemma
w203610,w203610,"浮水气球",n,Lemma
w220213,w220213,"无孩子",n,Lemma
w202949,w202949,"味觉",a,Lemma
w188343,w188343,"供养",v,Lemma
w205590,w205590,"底架",n,Lemma
w206861,w206861,"柔顺+的",a,Lemma
w216093,w216093,"手足匀称+的",a,Lemma
w212936,w212936,"不可恢复",a,Lemma
w214731,w214731,"地毯般覆",v,Lemma
w187987,w187987,"不适宜航空+的",a,Lemma
w254313,w254313,"易惊",a,Lemma
w226049,w226049,"泰勒+的",a,Lemma
w223003,w223003,"拉雪橇的狗",n,Lemma
w227312,w227312,"退行作用",n,Lemma
w253395,w253395,"网络",n,Lemma
w210121,w210121,"令人困惑",a,Lemma
w238547,w238547,"长射程大炮",n,Lemma
w241601,w241601,"扇形船尾",n,Lemma
w239059,w239059,"枸地芽子",n,Lemma
w225381,w225381,"鳃尾亚纲",n,Lemma
w223964,w223964,"饲育场",n,Lemma
w255620,w255620,"压电+的",a,Lemma
w218110,w218110,"体形",n,Lemma
w191403,w191403,"落后+的",a,Lemma
w234643,w234643,"复杂难懂+的",a,Lemma
w204359,w204359,"温和主义+的",a,Lemma
w230660,w230660,"坚持地",r,Lemma
w198977,w198977,"百万瓦特",n,Lemma
w210685,w210685,"鸻形目",n,Lemma
w257806,w257806,"不统一",n,Lemma
w205077,w205077,"非平移+的",a,Lemma
w223467,w223467,"耐火材料衬里+的",a,Lemma
w221092,w221092,"穿衣",n,Lemma
w200340,w200340,"代表性",n,Lemma
w247159,w247159,"蜗牛科",n,Lemma
w254690,w254690,"灿烂夺目",v,Lemma
w209918,w209918,"无关紧要",r,Lemma
w205396,w205396,"装模作样",r,Lemma
w233355,w233355,"多功能+的",a,Lemma
w221326,w221326,"等一下",v,Lemma
w205587,w205587,"装冷气机于",v,Lemma
w222910,w222910,"泰国",a,Lemma
w252433,w252433,"辉砷钴矿",n,Lemma
w235519,w235519,"溶于甘油",v,Lemma
w193641,w193641,"出版物",n,Lemma
w225482,w225482,"镀金涂层",n,Lemma
w254868,w254868,"牛顿",n,Lemma
w233100,w233100,"无线电接收机",n,Lemma
w225854,w225854,"阻氧化剂",n,Lemma
w191541,w191541,"腹部+的",a,Lemma
w252289,w252289,"不鲜明+的",a,Lemma
w204700,w204700,"擦伤",v,Lemma
w209532,w209532,"天门冬酰胺酶",n,Lemma
w203402,w203402,"苹果树",n,Lemma
w200970,w200970,"吞噬作用",n,Lemma
w238976,w238976,"喧嚣",n,Lemma
w190868,w190868,"汇总",n,Lemma
w256636,w256636,"砷酸氢铅",n,Lemma
w211765,w211765,"木菠萝属",n,Lemma
w216244,w216244,"带直角+的",a,Lemma
w209592,w209592,"茴香属",n,Lemma
w253277,w253277,"无趣+的",a,Lemma
w226842,w226842,"似蝙蝠翼",a,Lemma
w255094,w255094,"连锁店",n,Lemma
w201262,w201262,"代数语言",n,Lemma
w254272,w254272,"未得报仇+的",a,Lemma
w262536,w262536,"花鼠",n,Lemma
w254749,w254749,"亚轨道+的",a,Lemma
w221361,w221361,"子宫内妊娠",n,Lemma
w232520,w232520,"染色体接合",a,Lemma
w234800,w234800,"无常+的",a,Lemma
w239744,w239744,"启示",a,Lemma
w237530,w237530,"拦路虎",n,Lemma
w255794,w255794,"热湿+的",a,Lemma
w197815,w197815,"鱼鳔槐",n,Lemma
w262226,w262226,"羊毛衣",n,Lemma
w251224,w251224,"教会",n,Lemma
w222268,w222268,"空运",v,Lemma
w234990,w234990,"有脚性息肉",n,Lemma
w206018,w206018,"颈圈",n,Lemma
w231709,w231709,"礼",n,Lemma
w253665,w253665,"爱琴海诸岛+的",a,Lemma
w198560,w198560,"小吸血蝠属",n,Lemma
w216080,w216080,"双原子",a,Lemma
w261755,w261755,"旋转轴",n,Lemma
w236265,w236265,"有眼睑",a,Lemma
w196723,w196723,"含奶油+的",a,Lemma
w228790,w228790,"拭除",v,Lemma
w261844,w261844,"追加旅费",n,Lemma
w245242,w245242,"弓弦",n,Lemma
w237516,w237516,"药剂师",n,Lemma
w244296,w244296,"在今晚",n,Lemma
w203172,w203172,"意涵",n,Lemma
w247047,w247047,"远程处理",n,Lemma
w196279,w196279,"阿忒",n,Lemma
w237977,w237977,"瓶蕨属",n,Lemma
w203474,w203474,"发狂",a,Lemma
w261425,w261425,"小公寓",n,Lemma
w196787,w196787,"婚姻",a,Lemma
w194795,w194795,"康德+的",a,Lemma
w235988,w235988,"太师椅",n,Lemma
w238102,w238102,"青山羊",n,Lemma
w196380,w196380,"涩味",n,Lemma
w199754,w199754,"调度室",n,Lemma
w217670,w217670,"椎间",a,Lemma
w224833,w224833,"紫葳属",n,Lemma
w235557,w235557,"生色团",n,Lemma
w230542,w230542,"短暂的拜访",n,Lemma
w250149,w250149,"真挚+的",a,Lemma
w239713,w239713,"迈锡尼古城+的",a,Lemma
w196746,w196746,"苯甲酸酯",n,Lemma
w262742,w262742,"吸管儿",n,Lemma
w247702,w247702,"猎狐犬",n,Lemma
w259833,w259833,"每季+的",r,Lemma
w258896,w258896,"供奉牲礼",v,Lemma
w250358,w250358,"惊人+地",r,Lemma
w261698,w261698,"装扮",n,Lemma
w242863,w242863,"眼光锐利",a,Lemma
w242589,w242589,"前线",n,Lemma
w262564,w262564,"到案",n,Lemma
w229515,w229515,"粘液素",n,Lemma
w251095,w251095,"产权负担",n,Lemma
w240589,w240589,"黑翻石鹬",n,Lemma
w193329,w193329,"登高",v,Lemma
w217939,w217939,"放射能照相",n,Lemma
w201995,w201995,"宴请",v,Lemma
w236916,w236916,"做错",v,Lemma
w244856,w244856,"墨黑色+的",a,Lemma
w202347,w202347,"亲笔签名簿",n,Lemma
w221044,w221044,"埃奥罗斯",n,Lemma
w188418,w188418,"镞形",a,Lemma
w219374,w219374,"对位+的",a,Lemma
w203352,w203352,"球网",n,Lemma
w198655,w198655,"蜚蠊目",n,Lemma
w233703,w233703,"复方阿司匹林片",n,Lemma
w241755,w241755,"绣线菊属",n,Lemma
w209906,w209906,"商业数据处理",n,Lemma
w211277,w211277,"粘著",a,Lemma
w222234,w222234,"光合作用+的",a,Lemma
w199792,w199792,"快拍子",a,Lemma
w237597,w237597,"澳洲石南",n,Lemma
w192998,w192998,"升降扶梯",n,Lemma
w236395,w236395,"卷",n,Lemma
w233745,w233745,"苏格拉底的信徒",n,Lemma
w261533,w261533,"人体工程学",a,Lemma
w253359,w253359,"美国猎狐犬",n,Lemma
w247995,w247995,"诺曼+的",a,Lemma
w197045,w197045,"严密地控制",v,Lemma
w233276,w233276,"一满斗",n,Lemma
w214778,w214778,"千瓦/小时",n,Lemma
w251312,w251312,"无杂草+的",a,Lemma
w248529,w248529,"严厉",a,Lemma
w193317,w193317,"再加入",v,Lemma
w240283,w240283,"气状+的",a,Lemma
w216238,w216238,"扩开螺栓",n,Lemma
w233162,w233162,"耳",a,Lemma
w257658,w257658,"极其复杂",a,Lemma
w208716,w208716,"旅馆客房",n,Lemma
w245916,w245916,"苦恼",v,Lemma
w261151,w261151,"阿勒曼德调味汁",n,Lemma
w204712,w204712,"布景",n,Lemma
w198091,w198091,"化学感应",a,Lemma
w213059,w213059,"脚刹车",n,Lemma
w253255,w253255,"一次性利润",n,Lemma
w218557,w218557,"不实在",a,Lemma
w211993,w211993,"腹主动脉瘤",n,Lemma
w235633,w235633,"糊涂+的",a,Lemma
w199799,w199799,"拉紧",v,Lemma
w214928,w214928,"上涨",v,Lemma
w259645,w259645,"自动链梯",n,Lemma
w257021,w257021,"与死亡有关",a,Lemma
w230265,w230265,"搁死",v,Lemma
w232770,w232770,"使机动化",v,Lemma
w216486,w216486,"艺人",n,Lemma
w191439,w191439,"千",a,Lemma
w224408,w224408,"邋遢",a,Lemma
w233046,w233046,"蟾鱼",n,Lemma
w196538,w196538,"碰击",n,Lemma
w192714,w192714,"建造",n,Lemma
w259566,w259566,"腭舌+的",a,Lemma
w204662,w204662,"鸡皮衣属",n,Lemma
w232299,w232299,"锦彩叶木",n,Lemma
w190514,w190514,"香鳞毛蕨",n,Lemma
w256328,w256328,"临时相关",n,Lemma
w190787,w190787,"和平共处",v,Lemma
w256218,w256218,"多变量+的",a,Lemma
w238010,w238010,"手淫",a,Lemma
w209247,w209247,"法律学+的",a,Lemma
w189208,w189208,"旅游",n,Lemma
w224575,w224575,"对异丙基甲苯",n,Lemma
w221953,w221953,"高空气象",a,Lemma
w233447,w233447,"精神迷乱",n,Lemma
w191624,w191624,"山萝卜",n,Lemma
w218640,w218640,"房价",n,Lemma
w247074,w247074,"未死+的",a,Lemma
w243179,w243179,"大不列颠相关",a,Lemma
w236272,w236272,"登山用铁锁",n,Lemma
w244688,w244688,"付账柜台",n,Lemma
w213423,w213423,"巨大症",n,Lemma
w245285,w245285,"草丛",n,Lemma
w230141,w230141,"硬皮病",n,Lemma
w212894,w212894,"中国式帆船",n,Lemma
w189495,w189495,"仁慈+地",r,Lemma
w219627,w219627,"定泊费",n,Lemma
w248239,w248239,"英国山楂",n,Lemma
w256255,w256255,"侵蚀性溃疡",n,Lemma
w237923,w237923,"地星属",n,Lemma
w203515,w203515,"现在",n,Lemma
w263925,w263925,"横隔膜+的",a,Lemma
w226062,w226062,"熟练",a,Lemma
w199734,w199734,"诚心",r,Lemma
w194810,w194810,"氧化镁",n,Lemma
w240866,w240866,"接近",v,Lemma
w233427,w233427,"真空泵",n,Lemma
w191473,w191473,"书带蕨科",n,Lemma
w248600,w248600,"血性",a,Lemma
w252592,w252592,"乳糖不耐症",n,Lemma
w229939,w229939,"研究",v,Lemma
w189262,w189262,"过单调乏味的生话",v,Lemma
w191020,w191020,"褴褛",a,Lemma
w258086,w258086,"未预定+的",a,Lemma
w199747,w199747,"处置失当",v,Lemma
w193603,w193603,"扫帚病",n,Lemma
w218151,w218151,"案板",n,Lemma
w217846,w217846,"贫乏",a,Lemma
w213918,w213918,"充分",v,Lemma
w209582,w209582,"演化+的",a,Lemma
w202134,w202134,"洗礼",a,Lemma
w259589,w259589,"摊销",n,Lemma
w239370,w239370,"空洞+的",a,Lemma
w191196,w191196,"金黄色",a,Lemma
w218289,w218289,"脑下腺+的",a,Lemma
w258251,w258251,"蹄状",a,Lemma
w197210,w197210,"刺橄榄",n,Lemma
w264618,w264618,"半年一次+的",a,Lemma
w201895,w201895,"料想不到",a,Lemma
w255202,w255202,"工艺",a,Lemma
w222659,w222659,"苔草科",n,Lemma
w201216,w201216,"心脏收缩+的",a,Lemma
w262423,w262423,"辉煌+地",r,Lemma
w205345,w205345,"受抨击+的",a,Lemma
w196699,w196699,"横木",n,Lemma
w258436,w258436,"燃烧弹",n,Lemma
w261287,w261287,"裸鳃亚目软体动物",n,Lemma
w188901,w188901,"试读期",n,Lemma
w188613,w188613,"子宫脱出",n,Lemma
w218019,w218019,"万物有灵论者",n,Lemma
w259399,w259399,"需要食物+的",a,Lemma
w253188,w253188,"祈使语气",a,Lemma
w226678,w226678,"利比里亚人+的",a,Lemma
w204118,w204118,"灰白色",a,Lemma
w221471,w221471,"博加特风格",a,Lemma
w189272,w189272,"防护套",n,Lemma
w248808,w248808,"吸气+的",a,Lemma
w192141,w192141,"CD刻录机",n,Lemma
w246641,w246641,"浓厚+的",a,Lemma
w232639,w232639,"诗",a,Lemma
w255412,w255412,"追捕+的",a,Lemma
w253635,w253635,"同步化",n,Lemma
w204124,w204124,"国际礼仪",n,Lemma
w264651,w264651,"旺季前",n,Lemma
w256286,w256286,"演替",n,Lemma
w214442,w214442,"隔丝",n,Lemma
w259883,w259883,"啜",v,Lemma
w258310,w258310,"属于某一范畴+的",a,Lemma
w221543,w221543,"丢脸",n,Lemma
w213946,w213946,"虹膜",a,Lemma
w194331,w194331,"论题",n,Lemma
w239568,w239568,"被遣返回国",v,Lemma
w192446,w192446,"缓冲",v,Lemma
w190946,w190946,"瞒骗",v,Lemma
w215738,w215738,"枸橼树",n,Lemma
w259674,w259674,"英才教育的",a,Lemma
w221508,w221508,"棉条",n,Lemma
w202232,w202232,"受限制+的",a,Lemma
w227002,w227002,"黄杨",n,Lemma
w261259,w261259,"盖勒韦人+的",a,Lemma
w243094,w243094,"天真+地",r,Lemma
w247610,w247610,"柯卡因",n,Lemma
w189934,w189934,"匍匐性矮牵牛",n,Lemma
w204845,w204845,"密切监视",v,Lemma
w259913,w259913,"锯脂鲤",n,Lemma
w237568,w237568,"讽喻",a,Lemma
w198291,w198291,"使直",v,Lemma
w207460,w207460,"习惯+的",a,Lemma
w261718,w261718,"自讨苦吃",v,Lemma
w259326,w259326,"以为中心旋转",n,Lemma
w255840,w255840,"才智",n,Lemma
w258487,w258487,"无辜",n,Lemma
w264154,w264154,"阿根廷",a,Lemma
w238431,w238431,"字谜+的",a,Lemma
w205991,w205991,"斯金纳",a,Lemma
w262482,w262482,"芒果树",n,Lemma
w216400,w216400,"枣红色",a,Lemma
w251434,w251434,"获",v,Lemma
w237178,w237178,"肌病",a,Lemma
w223264,w223264,"弓起背部",v,Lemma
w256029,w256029,"蜜獾属",n,Lemma
w188684,w188684,"后板",n,Lemma
w227402,w227402,"沃-弗综合征",n,Lemma
w247712,w247712,"非法",a,Lemma
w222914,w222914,"普遍",a,Lemma
w220547,w220547,"对手",n,Lemma
w250024,w250024,"航行",a,Lemma
w209929,w209929,"伸展过度",n,Lemma
w249202,w249202,"粗鄙+地",r,Lemma
w189903,w189903,"煎熬",n,Lemma
w222884,w222884,"使用不便",a,Lemma
w258624,w258624,"牡蛎科",n,Lemma
w196772,w196772,"木造",a,Lemma
w215285,w215285,"有差异+的",a,Lemma
w199031,w199031,"债券",n,Lemma
w260655,w260655,"猎狗的一种",n,Lemma
w229558,w229558,"湿壁画",n,Lemma
w255936,w255936,"骨折",n,Lemma
w190061,w190061,"黏液",n,Lemma
w255146,w255146,"无坡度",a,Lemma
w191863,w191863,"棉绒布",n,Lemma
w201037,w201037,"无意+的",a,Lemma
w262217,w262217,"划减",n,Lemma
w205668,w205668,"未来进行时",n,Lemma
w190694,w190694,"不可能存在",a,Lemma
w252653,w252653,"蓝藻类",a,Lemma
w194670,w194670,"亚稳",a,Lemma
w190011,w190011,"土耳其人+的",a,Lemma
w256897,w256897,"液体",n,Lemma
w243757,w243757,"运作",n,Lemma
w250091,w250091,"黑脸琵鹭",n,Lemma
w241605,w241605,"老式短枪",n,Lemma
w194756,w194756,"月经草",n,Lemma
w256953,w256953,"交错+的",a,Lemma
w236631,w236631,"易误会+的",a,Lemma
w193844,w193844,"首先发展",n,Lemma
w229600,w229600,"如泡",r,Lemma
w255713,w255713,"有中风迹象",a,Lemma
w244954,w244954,"蜈蚣科",n,Lemma
w235136,w235136,"浸提",n,Lemma
w243224,w243224,"黑棘皮症",n,Lemma
w236808,w236808,"狮子般",a,Lemma
w233074,w233074,"诊察台",n,Lemma
w223687,w223687,"有勇气",a,Lemma
w250693,w250693,"维生素",n,Lemma
w213561,w213561,"加工过的",a,Lemma
w187945,w187945,"稳固",n,Lemma
w220261,w220261,"突然的",r,Lemma
w224436,w224436,"小牛",n,Lemma
w211139,w211139,"丝孢子虫目",n,Lemma
w198950,w198950,"地震性+的",a,Lemma
w192070,w192070,"献出",v,Lemma
w216886,w216886,"化油器",n,Lemma
w246403,w246403,"使失去均衡",v,Lemma
w238450,w238450,"速调管",n,Lemma
w217526,w217526,"染毛剂",n,Lemma
w233571,w233571,"个人风格导演",n,Lemma
w237697,w237697,"后台执行",n,Lemma
w218172,w218172,"神智学+的",a,Lemma
w250768,w250768,"马蹄钩",n,Lemma
w218844,w218844,"鹿角蕨",n,Lemma
w211186,w211186,"一角银币",n,Lemma
w226088,w226088,"锋面",n,Lemma
w197801,w197801,"窗帘",n,Lemma
w236067,w236067,"同步+的",a,Lemma
w188770,w188770,"不开化的",a,Lemma
w236111,w236111,"分度",a,Lemma
w229814,w229814,"阿拉木图",n,Lemma
w224698,w224698,"指数曲线",n,Lemma
w220855,w220855,"乌槎子",n,Lemma
w193028,w193028,"树顶",n,Lemma
w260104,w260104,"朴实+的",a,Lemma
w214763,w214763,"廉洁",a,Lemma
w189674,w189674,"欠考虑",a,Lemma
w210927,w210927,"混合成+的",a,Lemma
w226612,w226612,"被监禁的人",n,Lemma
w234669,w234669,"羧基",a,Lemma
w240653,w240653,"衣橱",n,Lemma
w232746,w232746,"基色娄月",n,Lemma
w195543,w195543,"献祭",v,Lemma
w235061,w235061,"顺便走访",v,Lemma
w263470,w263470,"海月属",n,Lemma
w197336,w197336,"人工肾",n,Lemma
w190358,w190358,"气球帆",n,Lemma
w251386,w251386,"种族退化+的",a,Lemma
w251798,w251798,"横越南北极+的",a,Lemma
w192972,w192972,"拟声",a,Lemma
w198202,w198202,"贝叶斯定理+的",a,Lemma
w258699,w258699,"人造制品",a,Lemma
w198514,w198514,"迟缓",v,Lemma
w255004,w255004,"王座",n,Lemma
w243031,w243031,"电摩托",n,Lemma
w197667,w197667,"忧伤+的",a,Lemma
w230217,w230217,"意志缺失+的",a,Lemma
w227657,w227657,"深水炸弹",n,Lemma
w222965,w222965,"棉絮",n,Lemma
w241567,w241567,"灰色马",n,Lemma
w190253,w190253,"通俗",a,Lemma
w257402,w257402,"血亲相奸",a,Lemma
w216696,w216696,"癫痫大发作",n,Lemma
w254148,w254148,"水成",a,Lemma
w211622,w211622,"扭曲",v,Lemma
w208629,w208629,"草本一品红",n,Lemma
w199326,w199326,"躬",v,Lemma
w211099,w211099,"颈卵器",n,Lemma
w260245,w260245,"丁酸",a,Lemma
w261180,w261180,"铁镁铝榴石",n,Lemma
w252545,w252545,"苯酮尿症",n,Lemma
w231879,w231879,"招供",n,Lemma
w214608,w214608,"小蒲公英",n,Lemma
w246044,w246044,"宣布无效",n,Lemma
w212903,w212903,"兴旺",n,Lemma
w205060,w205060,"原始资本",n,Lemma
w260199,w260199,"佛兰芒人",a,Lemma
w200494,w200494,"赛道",n,Lemma
w197782,w197782,"求助于",v,Lemma
w206583,w206583,"水马齿科",n,Lemma
w221571,w221571,"岩松鼠",n,Lemma
w197525,w197525,"极细微",r,Lemma
w252423,w252423,"操练",n,Lemma
w246969,w246969,"地窖贮藏费",n,Lemma
w210338,w210338,"居中的",a,Lemma
w223679,w223679,"抛物面",a,Lemma
w240268,w240268,"成人",v,Lemma
w230588,w230588,"措辞",a,Lemma
w234850,w234850,"有理解力+的",a,Lemma
w222919,w222919,"无花被+的",a,Lemma
w210343,w210343,"折起",v,Lemma
w240760,w240760,"多求偶期+的",a,Lemma
w237777,w237777,"麻木",n,Lemma
w256401,w256401,"小声嘀咕",v,Lemma
w242784,w242784,"添加",v,Lemma
w246674,w246674,"艳丽火焰草",n,Lemma
w229787,w229787,"不牢靠",r,Lemma
w223126,w223126,"神经质",n,Lemma
w216097,w216097,"细胞毒素+的",a,Lemma
w219363,w219363,"患失语症+的",a,Lemma
w223646,w223646,"额面",n,Lemma
w219175,w219175,"甲等的铺位",n,Lemma
w215040,w215040,"实现",n,Lemma
w214075,w214075,"砂海螂",n,Lemma
w250034,w250034,"促使发汗+的",a,Lemma
w212933,w212933,"装有弹簧",a,Lemma
w264746,w264746,"极地附近",a,Lemma
w214735,w214735,"可以+的",a,Lemma
w221633,w221633,"威尔斯小型马",n,Lemma
w204928,w204928,"贫困的区域",n,Lemma
w212491,w212491,"拉里",n,Lemma
w210524,w210524,"回教的传统教规",n,Lemma
w207505,w207505,"带负电+的",a,Lemma
w215746,w215746,"微温",a,Lemma
w210846,w210846,"布隆迪人+的",a,Lemma
w230765,w230765,"防锈",a,Lemma
w205878,w205878,"挣",v,Lemma
w214561,w214561,"有关时空",a,Lemma
w225111,w225111,"缆车铁路",n,Lemma
w218858,w218858,"不求人",n,Lemma
w207003,w207003,"多项式",a,Lemma
w214782,w214782,"海浪飞沫",n,Lemma
w250612,w250612,"学徒期满的职工",n,Lemma
w247393,w247393,"反对改革",a,Lemma
w223969,w223969,"抗梅毒药",n,Lemma
w195300,w195300,"双叶苹",n,Lemma
w205223,w205223,"并列排置",v,Lemma
w235953,w235953,"嗜曙红细胞+的",a,Lemma
w215615,w215615,"空气枪",n,Lemma
w191550,w191550,"伊欧里斯人",n,Lemma
w231024,w231024,"假人",n,Lemma
w201685,w201685,"巴豆属",n,Lemma
w214718,w214718,"糙苏属植物",n,Lemma
w236456,w236456,"鲟鱼",n,Lemma
w234174,w234174,"致力",n,Lemma
w205856,w205856,"第五十",n,Lemma
w252913,w252913,"宣告非法",v,Lemma
w189657,w189657,"磨快+的",a,Lemma
w226324,w226324,"证据+的",a,Lemma
w212064,w212064,"未删节+的",a,Lemma
w226318,w226318,"极乐世界",a,Lemma
w214043,w214043,"消磁",n,Lemma
w245399,w245399,"祭祖",n,Lemma
w240640,w240640,"鲳属",n,Lemma
w225122,w225122,"氯酸盐",n,Lemma
w218674,w218674,"全新",n,Lemma
w205773,w205773,"五叶地锦",n,Lemma
w190709,w190709,"五叶爬山虎",n,Lemma
w200298,w200298,"虔信派",a,Lemma
w260719,w260719,"点火装置",n,Lemma
w256577,w256577,"非重读字首之消失+的",a,Lemma
w231314,w231314,"喷出",n,Lemma
w213700,w213700,"悲伤",a,Lemma
w252533,w252533,"添加剂",n,Lemma
w188040,w188040,"蜜蜂",a,Lemma
w258572,w258572,"易受攻击+的",a,Lemma
w210834,w210834,"工业革命时期",n,Lemma
w256041,w256041,"女权主义者",n,Lemma
w256127,w256127,"木麻黄",n,Lemma
w221413,w221413,"小年",n,Lemma
w248725,w248725,"水井",n,Lemma
w228487,w228487,"赠物",n,Lemma
w221575,w221575,"冷蕨",n,Lemma
w245783,w245783,"不孝+的",a,Lemma
w259841,w259841,"眼眶下",a,Lemma
w201189,w201189,"海上掠夺",n,Lemma
w255630,w255630,"菉豆",n,Lemma
w255371,w255371,"自然演替",n,Lemma
